step,train_loss,train_accuracy,valid_loss,valid_mean_token_accuracy
217,0.55562,0.8642,,
218,0.15267,0.95455,,
219,0.58228,0.92105,,
220,0.22232,0.95035,0.74989,0.88636
221,1.40766,0.70149,,
222,0.42606,0.94737,,
223,0.00618,1.0,,
224,0.37362,0.91579,,
225,0.14878,0.96386,,
226,0.64162,0.93103,,
227,0.39879,0.88136,,
228,1.65737,0.58824,,
229,0.22055,0.87179,,
230,0.64356,0.83571,0.01397,1.0
231,0.12388,0.96296,,
232,0.17117,0.94595,,
233,0.16213,0.94595,,
234,0.08355,0.97849,,
235,0.06442,0.97674,,
236,0.11803,0.97872,,
237,0.06993,0.98765,,
238,0.36986,0.91892,,
239,0.00149,1.0,,
240,0.14486,0.98148,0.69029,0.82857
241,0.04616,0.98485,,
242,1.24709,0.72222,,
243,0.27536,0.91489,,
244,0.47131,0.85294,,
245,0.01733,1.0,,
246,0.42054,0.84,,
247,0.43836,0.9,,
248,1.04871,0.79104,,
249,0.24502,0.91111,,
250,0.35361,0.89873,1.91153,0.62903
251,0.82382,0.93103,,
252,0.11365,0.98148,,
253,0.12672,0.96471,,
254,0.91453,0.825,,
255,0.40235,0.90323,,
256,0.06469,0.99138,,
257,0.26043,0.93289,,
258,1.54939,0.70455,,
259,0.0549,0.98765,,
260,0.62575,0.88312,0.14408,0.97826
261,0.84958,0.79012,,
262,0.13246,0.96364,,
263,0.50764,0.904,,
264,0.2151,0.93269,,
265,0.27594,0.89286,,
266,0.96026,0.76316,,
267,0.84316,0.83673,,
268,0.01839,1.0,,
269,0.2981,0.9186,,
270,0.15505,0.95699,0.03561,0.98649
271,0.4497,0.90667,,
272,1.83999,0.61951,,
273,0.00099,1.0,,
274,0.31599,0.92793,,
275,0.00472,1.0,,
276,0.17194,0.93617,,
277,1.14654,0.72093,,
278,0.30688,0.92742,,
279,0.39442,0.90741,,
280,0.79726,0.79646,0.33375,0.92453
281,0.09042,0.97531,,
282,0.8401,0.88235,,
283,0.31714,0.89831,,
284,0.08208,0.97647,,
285,1.00144,0.78313,,
286,0.20322,0.97222,,
287,0.225,0.96552,,
288,0.11766,0.97872,,
289,0.28077,0.94737,,
290,0.02778,1.0,0.31182,0.93023
291,0.14961,0.95122,,
292,0.25039,0.91892,,
293,0.11695,0.97701,,
294,1.43118,0.6,,
295,0.08101,0.98148,,
296,0.33587,0.93893,,
297,0.93346,0.8,,
298,0.01179,1.0,,
299,0.00424,1.0,,
300,1.91065,0.56148,0.33351,0.925
301,0.00317,1.0,,
302,0.00428,1.0,,
303,0.17501,0.89744,,
304,0.00218,1.0,,
305,0.2805,0.92708,,
306,0.11204,0.95699,,
307,0.3019,0.9186,,
308,0.19785,0.97101,,
309,0.15539,0.94074,,
310,0.06546,0.97973,0.13535,0.98305
311,1.40841,0.72727,,
312,0.35682,0.9292,,
313,0.18077,0.95775,,
314,0.21126,0.95918,,
315,0.24711,0.93976,,
316,0.92842,0.73611,,
317,0.36803,0.91818,,
318,0.06103,0.98925,,
319,0.01947,0.98413,,
320,0.22593,0.9589,0.28885,0.93333
321,0.02094,0.98148,,
322,0.04435,0.97619,,
323,0.37315,0.96552,,
324,0.21876,0.97619,,
325,0.03964,0.99167,,
326,0.51248,0.9172,,
327,9e-05,1.0,,
328,0.13213,0.96875,,
329,0.19109,0.94048,,
330,0.12116,0.9759,0.66219,0.89583
331,1.39539,0.69767,,
332,0.89651,0.80597,,
333,0.11684,0.98462,,
334,0.83848,0.83333,,
335,0.0127,1.0,,
336,0.0376,0.98837,,
337,0.07951,0.96591,,
338,0.00751,1.0,,
339,0.08646,0.9798,,
340,0.00017,1.0,0.1398,0.97959
341,0.05201,0.98387,,
342,0.83607,0.83125,,
343,0.08069,0.98065,,
344,0.43643,0.90909,,
345,0.04931,0.99138,,
346,0.23535,0.92553,,
347,0.00064,1.0,,
348,3e-05,1.0,,
349,0.07334,0.97297,,
350,0.72929,0.8,0.53634,0.85417
351,0.03151,0.98901,,
352,0.21977,0.95349,,
353,4e-05,1.0,,
354,0.30575,0.94737,,
355,0.40102,0.91358,,
356,9e-05,1.0,,
357,0.0189,0.9916,,
358,0.00624,1.0,,
359,1.03001,0.76429,,
360,0.10127,0.97059,2.15587,0.57807
361,0.27301,0.93496,,
362,0.30187,0.92405,,
363,0.85417,0.82353,,
364,0.22114,0.94595,,
365,0.44612,0.89744,,
366,0.05816,0.98148,,
367,1.23284,0.73881,,
368,0.14369,0.96154,,
369,0.19084,0.95973,,
370,0.36509,0.94,0.45369,0.90909
371,0.94621,0.83761,,
372,0.31594,0.91406,,
373,0.50701,0.86667,,
374,0.28876,0.94444,,
375,0.05103,0.98182,,
376,0.12428,0.96429,,
377,0.2331,0.9375,,
378,0.67945,0.82407,,
379,0.41165,0.90187,,
380,0.36302,0.90667,2.34608,0.53307
381,0.30317,0.90722,,
382,0.00165,1.0,,
383,0.09755,0.92308,,
384,0.15834,0.96175,,
385,0.1352,0.9881,,
386,0.42192,0.928,,
387,0.37368,0.92273,,
388,0.21224,0.93333,,
389,0.27597,0.89231,,
390,0.05645,0.97727,0.10764,0.96923
391,0.30581,0.96774,,
392,0.19224,0.95238,,
393,0.02774,0.98936,,
394,0.19136,0.96512,,
395,1.78054,0.61463,,
396,0.49979,0.88462,,
397,0.08144,0.97814,,
398,0.78988,0.82895,,
399,0.75985,0.83951,,
400,0.66134,0.82143,1.25603,0.84746
401,0.5108,0.87857,,
402,0.35117,0.91176,,
403,0.21177,0.95402,,
404,0.32826,0.91111,,
405,0.01077,1.0,,
406,0.02016,0.98684,,
407,0.10532,0.97297,,
408,0.27134,0.93684,,
409,0.29107,0.96774,,
410,0.35618,0.91566,0.90572,0.80392
411,0.77921,0.85034,,
