step,train_loss,train_accuracy,valid_loss,valid_mean_token_accuracy
227,2.18749,0.576,,
228,0.33275,0.90476,,
229,1.51358,0.74713,,
230,0.42515,0.88489,,
231,1.17573,0.7069,,
232,0.40781,0.89286,,
233,0.87503,0.81169,,
234,1.37711,0.73913,,
235,0.4381,0.87097,,
236,0.26014,0.93865,,
237,0.73394,0.85567,,
238,1.53665,0.72973,,
239,0.16313,0.91304,,
240,0.09321,0.98214,,
241,0.61258,0.81395,,
242,2.36675,0.53512,,
243,0.43371,0.89706,,
244,0.68885,0.88,,
245,0.19177,0.93182,,
246,1.07782,0.76471,,
247,1.57038,0.68493,,
248,0.09066,0.95652,,
249,1.15987,0.72642,,
250,0.07116,0.97938,,
251,0.2355,0.95122,,
252,0.33761,0.88119,,
253,0.2002,0.95,,
254,1.08769,0.78873,,
255,0.54853,0.80645,,
256,0.17399,0.95425,,
257,0.45849,0.86813,,
258,0.29087,0.93578,,
259,1.17284,0.72727,,
260,0.13266,0.9562,,
261,0.92509,0.77273,,
262,0.69398,0.83051,,
263,1.26858,0.825,,
264,1.56129,0.70787,,
265,0.22748,0.94318,,
266,0.10992,0.94286,,
267,0.32204,0.91304,,
268,0.64756,0.7027,,
269,0.18142,0.90909,,
270,0.32566,0.9375,,
271,1.43934,0.66667,,
272,0.19999,0.90551,,
273,0.27309,0.95833,,
274,0.89395,0.80488,,
275,1.22948,0.70588,,
276,0.31804,0.91176,,
277,0.69168,0.84706,,
278,1.21263,0.73418,,
279,0.58778,0.85806,,
280,0.5135,0.87895,,
281,0.47839,0.89109,,
282,1.58079,0.66838,,
283,0.6109,0.84058,,
284,0.66937,0.79365,,
285,0.32623,0.86364,,
286,0.07591,1.0,,
287,0.23062,0.92982,,
288,1.17435,0.76642,,
289,1.0595,0.70732,,
290,0.16996,0.96552,,
291,0.16787,0.92982,,
292,0.34396,0.89744,,
293,0.28487,0.93722,,
294,0.61041,0.81333,,
295,0.489,0.81481,,
296,0.82542,0.79487,,
297,0.41153,0.87681,,
298,0.41681,0.875,,
299,0.55447,0.8,,
300,1.30476,0.69697,1.21396,0.77193
301,0.3096,0.88889,,
302,1.06555,0.76852,,
303,1.32803,0.77358,,
304,0.53737,0.83824,,
305,0.1361,0.95,,
306,0.44259,0.92063,,
307,0.59045,0.90769,,
308,0.39314,0.89855,,
309,1.54909,0.65333,,
310,0.70548,0.8125,,
311,0.33002,0.89535,,
312,0.41203,0.88214,,
313,0.82791,0.82645,,
314,0.09214,0.97059,,
315,1.19978,0.72464,,
316,0.43093,0.87129,,
317,0.41027,0.81481,,
318,1.79233,0.65152,,
319,0.18811,0.90909,,
320,0.74905,0.79487,,
321,0.5853,0.84375,,
322,0.30849,0.89041,,
323,0.85811,0.8,,
324,0.24762,0.96,,
325,0.26095,0.93506,,
326,0.12946,0.89474,,
327,0.7584,0.83065,,
328,0.09533,0.97576,,
329,1.78899,0.61702,,
330,0.99801,0.84848,,
331,1.08856,0.86957,,
332,0.84144,0.70588,,
333,0.34877,0.89744,,
334,0.39839,0.91538,,
335,0.45237,0.86607,,
336,1.10816,0.73913,,
337,0.19249,0.95455,,
338,0.11861,0.93939,,
339,0.24156,0.90625,,
340,0.52713,0.86441,,
341,0.44801,0.90566,,
342,1.07107,0.7767,,
343,0.25765,0.91156,,
344,0.79539,0.78313,,
345,0.62318,0.85526,,
346,1.59863,0.64463,,
347,0.24938,0.93684,,
348,0.52052,0.89944,,
349,0.20348,0.9359,,
350,1.733,0.62319,,
351,0.40916,0.88158,,
352,1.59846,0.62162,,
353,0.55871,0.81395,,
354,0.87299,0.82727,,
355,1.23774,0.84211,,
356,0.40579,0.91429,,
357,0.62826,0.8,,
358,0.85058,0.79412,,
359,0.11147,0.98113,,
360,0.05691,1.0,,
361,0.18515,0.9375,,
362,0.52801,0.86667,,
363,1.95454,0.58462,,
364,0.07392,1.0,,
365,0.39241,0.89873,,
366,0.10503,0.97297,,
367,0.53381,0.90588,,
368,0.7379,0.82394,,
369,0.16431,0.96,,
370,0.17507,0.90476,,
371,0.47839,0.88158,,
372,0.74134,0.74286,,
373,0.29724,0.83333,,
374,0.37707,0.91912,,
375,0.09778,0.97674,,
376,0.67553,0.85981,,
377,0.15959,0.9447,,
378,0.1282,0.96045,,
379,0.66924,0.80822,,
380,0.07081,0.96825,,
381,0.42054,0.87755,,
382,2.14582,0.61538,,
383,0.21799,0.90909,,
384,2.30711,0.60345,,
385,0.21448,0.94215,,
386,1.16528,0.75229,,
387,0.7244,0.84314,,
388,0.47928,0.88136,,
389,0.18222,0.91304,,
390,0.14996,0.97647,,
391,1.96637,0.55,,
392,1.08064,0.71429,,
393,0.36495,0.88462,,
394,0.87374,0.78409,,
395,0.60968,0.78378,,
396,0.46459,0.90698,,
397,1.37539,0.74274,,
398,0.34345,0.85714,,
399,1.47377,0.65,,
400,0.17957,0.93023,0.4396,0.84848
401,0.1811,0.92045,,
402,0.28049,0.94175,,
403,0.50511,0.84848,,
404,0.33192,0.875,,
405,0.1583,0.93578,,
406,0.3145,0.92857,,
407,0.11015,0.96552,,
408,3.02177,0.42473,,
409,0.22264,0.85714,,
410,2.17991,0.55172,,
411,0.4566,0.80556,,
412,0.07781,0.98462,,
413,0.04004,0.9875,,
414,0.57335,0.81579,,
415,0.15254,0.95238,,
416,0.16025,0.95238,,
417,0.27098,0.93449,,
418,0.34035,0.89247,,
419,0.52962,0.88742,,
420,1.48093,0.64615,,
421,0.69491,0.85217,,
422,0.31981,0.85,,
423,0.19484,0.96377,,
424,0.18411,0.90698,,
425,0.21626,0.93902,,
426,1.96436,0.55172,,
427,0.38722,0.89671,,
428,0.13771,0.92857,,
429,2.12021,0.5942,,
430,0.21486,0.94429,,
431,0.34115,0.90909,,
432,1.32371,0.65,,
433,0.15578,0.94805,,
434,0.21003,0.92623,,
435,0.23369,0.88889,,
436,0.29848,0.92941,,
437,0.98606,0.78182,,
438,0.88958,0.83529,,
439,0.44612,0.89362,,
440,0.42099,0.85714,,
441,0.28881,0.91429,,
442,1.09425,0.75194,,
443,0.65189,0.83019,,
444,0.61208,0.8,,
445,0.32702,0.90476,,
446,0.19753,0.92754,,
447,1.20216,0.73494,,
448,0.10467,0.9633,,
449,1.32782,0.81111,,
450,0.70437,0.78481,,
451,0.16065,0.91489,,
452,0.70584,0.82456,,
453,0.21147,0.93723,,
454,0.21517,0.89655,,
455,0.1749,0.94444,,
456,0.8235,0.84314,,
457,0.95051,0.79817,,
458,0.29658,0.93243,,
459,1.69062,0.62832,,
460,0.17582,0.93878,,
461,0.36744,0.89109,,
462,0.12096,0.96296,,
463,1.73237,0.66234,,
464,0.03422,0.98718,,
465,1.36793,0.72973,,
466,0.56313,0.87097,,
