step,train_loss,train_accuracy,valid_loss,valid_mean_token_accuracy
216,1.11577,0.73276,,
217,0.04635,0.97938,,
218,0.79616,0.85882,,
219,1.10188,0.73171,,
220,0.59941,0.75676,0.70848,0.88889
221,1.22078,0.74453,,
222,0.32431,0.93605,,
223,0.28958,0.92188,,
224,0.20216,0.94771,,
225,1.22946,0.69118,,
226,0.35698,0.85714,,
227,0.5349,0.87417,,
228,1.36278,0.65,,
229,2.34678,0.54795,,
230,0.40853,0.93651,0.09756,0.97727
231,0.30675,0.85,,
232,0.43534,0.83721,,
233,0.40553,0.88785,,
234,0.3125,0.90909,,
235,0.19598,0.94355,,
236,1.07108,0.74359,,
237,0.60796,0.84615,,
238,0.20647,0.88889,,
239,0.13282,0.96104,,
240,0.14233,0.97674,2.05993,0.53333
241,0.9009,0.77734,,
242,0.65097,0.82979,,
243,0.06023,0.96154,,
244,0.37444,0.89286,,
245,0.58813,0.87302,,
246,0.17258,0.95706,,
247,0.19502,0.95954,,
248,0.23136,0.93651,,
249,0.90726,0.75824,,
250,0.06646,0.96923,0.15144,0.95413
251,1.47182,0.66923,,
252,0.14085,0.95161,,
253,0.30394,0.90654,,
254,0.25966,0.9359,,
255,0.10822,0.94495,,
256,1.42903,0.68085,,
257,0.32018,0.91964,,
258,0.76368,0.77419,,
259,0.17221,0.90909,,
260,0.15885,0.90476,0.08358,0.98684
261,0.8787,0.82143,,
262,0.18131,0.92,,
263,0.33694,0.90909,,
264,0.5745,0.89474,,
265,0.11162,0.97647,,
266,0.35276,0.85,,
267,0.14175,0.93333,,
268,0.32515,0.91176,,
269,1.48002,0.69923,,
270,0.16836,0.96341,0.21933,0.91228
271,0.06248,1.0,,
272,1.32658,0.69,,
273,0.6119,0.82927,,
274,2.01614,0.63768,,
275,0.93955,0.79817,,
276,0.5005,0.8547,,
277,0.01081,1.0,,
278,1.22282,0.77703,,
279,0.41811,0.89333,,
280,0.51616,0.875,0.35283,0.92391
281,0.33078,0.92806,,
282,0.21541,0.95882,,
283,0.11026,0.97386,,
284,0.43592,0.89412,,
285,0.2864,0.92647,,
286,0.65389,0.70968,,
