step,train_loss,train_accuracy,valid_loss,valid_mean_token_accuracy
217,0.40606,0.80556,,
218,0.05027,1.0,,
219,0.05737,0.97403,,
220,0.13502,0.94805,0.78513,0.85185
221,0.15262,0.96512,,
222,0.57498,0.85714,,
223,0.03514,0.99038,,
224,0.36713,0.91667,,
225,0.36559,0.84956,,
226,0.307,0.86957,,
227,0.33346,0.88235,,
228,0.79459,0.79747,,
229,0.73053,0.78873,,
230,1.07362,0.74699,0.07342,0.95455
231,0.16227,0.98649,,
232,0.09817,0.97561,,
233,1.61396,0.64935,,
234,0.75267,0.80342,,
235,0.0817,0.98387,,
236,1.04939,0.82022,,
237,0.41515,0.91026,,
238,0.06023,0.95652,,
239,0.37036,0.91111,,
240,1.1951,0.68493,2.08578,0.56
241,0.10135,0.98214,,
242,0.09154,0.9604,,
243,0.12103,0.96296,,
244,0.31778,0.9,,
245,1.12128,0.76971,,
246,0.32412,0.88372,,
247,0.49787,0.9,,
248,0.04114,0.98462,,
249,0.04364,0.97297,,
250,0.10494,0.96,0.19297,0.92661
251,0.03091,0.97959,,
252,0.17776,0.95238,,
253,0.79428,0.78182,,
254,0.46905,0.825,,
255,0.45305,0.88889,,
256,0.04634,0.97561,,
257,0.34038,0.92308,,
258,0.07085,0.97163,,
259,0.40506,0.90909,,
260,0.1072,0.97143,0.08969,0.96053
261,0.11622,0.95312,,
262,0.61469,0.87013,,
263,0.02988,1.0,,
264,0.19185,0.9604,,
265,2.26638,0.49873,,
266,0.12465,0.96154,,
267,0.86943,0.85965,,
268,0.33623,0.91429,,
269,0.0794,0.94737,,
270,0.77508,0.81651,0.31773,0.89474
271,0.29098,0.875,,
272,0.68928,0.84279,,
273,0.55494,0.81818,,
274,0.24973,0.92488,,
275,0.36069,0.875,,
276,0.15314,0.95906,,
277,1.85766,0.61111,,
278,0.418,0.89216,,
279,0.14717,0.96313,,
280,1.39281,0.62162,0.48454,0.8587
281,0.20051,0.96324,,
282,0.81151,0.85714,,
283,0.68831,0.83688,,
284,0.24592,0.94872,,
285,0.02223,1.0,,
286,1.67132,0.64615,,
287,0.35515,0.93846,,
288,1.87257,0.55172,,
289,0.04376,1.0,,
290,0.49589,0.875,0.31215,0.91935
291,0.2324,0.89091,,
292,1.96606,0.58904,,
293,0.23795,0.91111,,
294,0.73863,0.84099,,
295,0.01866,0.98718,,
296,0.16817,0.94737,,
297,0.39756,0.87692,,
298,1.07215,0.79452,,
299,0.55899,0.86017,,
300,0.06154,0.97248,0.26374,0.93023
