step,train_loss,train_accuracy,valid_loss,valid_mean_token_accuracy
216,0.93548,0.85714,,
217,0.10314,0.95238,,
218,1.54218,0.64706,,
219,0.83545,0.84615,,
220,0.82348,0.88571,0.90911,0.85185
221,1.05586,0.7449,,
222,0.50223,0.8806,,
223,0.17076,0.90323,,
224,0.2027,0.93388,,
225,0.70125,0.85714,,
226,0.79209,0.87879,,
227,0.07855,0.97959,,
228,0.17514,0.91111,,
229,0.66953,0.82906,,
230,0.34835,0.92647,0.10093,0.95455
231,0.6063,0.82692,,
232,0.4687,0.88387,,
233,0.58989,0.79592,,
234,0.34671,0.90395,,
235,2.34674,0.52778,,
236,0.25214,0.925,,
237,0.28904,0.90789,,
238,0.33217,0.89474,,
239,1.19409,0.78378,,
240,2.58894,0.46545,2.12564,0.52
241,1.40401,0.71605,,
242,0.42195,0.86,,
243,0.16645,0.95161,,
244,1.08394,0.68085,,
245,0.41197,0.91935,,
246,0.16482,0.96491,,
247,0.16177,0.93548,,
248,1.3777,0.63462,,
249,0.32298,0.94681,,
250,0.13153,0.94444,0.15214,0.93578
251,0.35383,0.89474,,
252,0.58269,0.88596,,
253,0.90531,0.77519,,
254,0.70477,0.82627,,
255,0.25047,0.94118,,
256,0.06422,0.99083,,
257,0.24471,0.93333,,
258,0.72478,0.85065,,
259,1.4485,0.66667,,
260,1.72688,0.56322,0.06173,0.97368
261,1.07117,0.75,,
262,0.12705,0.96732,,
263,0.92704,0.79245,,
264,0.11288,0.96226,,
265,1.2967,0.7,,
266,1.91056,0.6,,
267,2.01681,0.5587,,
268,0.43344,0.91667,,
269,0.46192,0.89404,,
270,1.59073,0.63636,0.22831,0.91228
271,0.30777,0.90625,,
272,0.26779,0.86364,,
273,1.34072,0.7234,,
274,0.25292,0.91111,,
275,0.16709,0.95294,,
276,0.9191,0.73171,,
277,0.98309,0.79412,,
278,0.06163,1.0,,
279,0.98833,0.74194,,
280,0.13973,0.9562,0.37264,0.8913
281,0.03935,0.98077,,
282,0.53347,0.85646,,
283,1.28219,0.69608,,
284,0.30165,0.82609,,
285,0.40406,0.88608,,
286,0.5062,0.85965,,
287,0.4471,0.88571,,
288,0.08778,0.97561,,
289,0.1697,0.9375,,
290,0.47412,0.88333,0.28921,0.94086
291,0.16505,0.95706,,
292,0.42578,0.83784,,
293,0.40837,0.86325,,
294,0.14791,0.90909,,
295,0.12553,0.95455,,
296,0.32932,0.92582,,
297,0.24907,0.92537,,
298,0.25981,0.88235,,
299,0.93718,0.80734,,
300,0.1467,0.95833,0.3009,0.93023
301,0.11982,0.96341,,
302,1.98867,0.5431,,
303,0.7232,0.74286,,
