step,train_loss,train_accuracy,valid_loss,valid_mean_token_accuracy
217,0.62174,0.83146,,
218,0.02824,1.0,,
219,0.51854,0.84314,,
220,0.11077,0.96341,0.7073,0.88636
221,0.51718,0.85714,,
222,1.75167,0.70455,,
223,0.01578,1.0,,
224,0.56026,0.85714,,
225,0.08311,0.98765,,
226,0.73693,0.81098,,
227,0.19247,0.94512,,
228,0.50126,0.87425,,
229,0.69356,0.82301,,
230,0.31086,0.92168,0.06409,0.98113
231,1.12434,0.76351,,
232,0.54429,0.85938,,
233,0.67326,0.84444,,
234,0.20449,0.94595,,
235,2.78425,0.45178,,
236,0.2897,0.91489,,
237,1.64312,0.67742,,
238,0.0366,1.0,,
239,1.08591,0.74522,,
240,0.92655,0.79699,0.72826,0.81905
241,0.36458,0.94643,,
242,0.25633,0.95455,,
243,0.32746,0.91409,,
244,0.97554,0.77727,,
245,0.26343,0.92857,,
246,0.02111,1.0,,
247,0.88895,0.78231,,
248,0.16151,0.95146,,
249,0.18388,0.97143,,
250,0.2413,0.92771,1.85169,0.6371
251,1.278,0.73585,,
252,0.4192,0.87755,,
253,1.27382,0.82143,,
254,0.18145,0.93976,,
255,1.0924,0.93103,,
256,0.60099,0.86667,,
257,0.27739,0.94366,,
258,0.4438,0.89831,,
259,0.19633,0.96053,,
260,0.96905,0.77778,0.13911,0.96739
261,0.04324,0.9902,,
262,0.26665,0.90991,,
263,0.17649,0.92308,,
264,0.06813,0.97674,,
265,0.13379,0.96622,,
266,0.45449,0.93182,,
267,0.41997,0.89943,,
268,0.28596,0.87805,,
269,0.00697,1.0,,
270,0.16528,0.92683,0.03897,0.98649
271,0.22492,0.95181,,
272,0.99684,0.76991,,
273,0.68239,0.84127,,
274,0.30584,0.93684,,
275,0.14601,0.97674,,
276,1.09641,0.80583,,
277,0.35417,0.90654,,
278,0.11676,0.96117,,
279,0.75784,0.87255,,
280,0.10766,0.97414,0.12516,0.96226
281,0.05521,0.97826,,
282,0.9926,0.82906,,
283,0.05244,0.97561,,
284,0.12389,0.98148,,
285,0.06422,0.96,,
286,1.09393,0.76404,,
287,0.09349,0.97531,,
288,0.36536,0.89062,,
289,0.94392,0.82432,,
290,0.388,0.89873,0.30299,0.93798
291,0.00375,1.0,,
292,0.01233,1.0,,
293,0.14902,0.97126,,
294,0.24889,0.94262,,
295,0.16672,0.96907,,
296,0.86645,0.79775,,
297,0.13916,0.97987,,
298,0.35301,0.89412,,
299,0.18419,0.94764,,
300,0.23744,0.92233,0.30607,0.925
301,0.78647,0.82,,
302,0.0059,1.0,,
303,0.29702,0.93182,,
304,0.2774,0.92063,,
305,0.8447,0.825,,
306,0.23755,0.92381,,
307,0.38049,0.89062,,
308,0.19023,0.95082,,
309,0.16418,0.95676,,
310,0.11895,0.97143,0.14006,0.9661
311,0.41779,0.88811,,
312,0.80139,0.85437,,
313,0.18882,0.95238,,
314,0.28008,0.96552,,
315,0.172,0.92958,,
316,0.16162,0.97297,,
317,0.06742,1.0,,
318,0.24906,0.93878,,
319,0.91031,0.79054,,
320,0.24458,0.91111,0.40111,0.91333
321,0.03055,1.0,,
322,0.00277,1.0,,
323,0.1586,0.94545,,
324,0.00721,1.0,,
325,0.09546,0.97561,,
326,0.38706,0.90196,,
327,0.24678,0.93471,,
328,0.07899,0.98438,,
329,0.71777,0.85841,,
330,0.07534,0.9759,0.61137,0.875
331,0.37238,0.8871,,
332,0.20489,0.96226,,
333,0.01716,1.0,,
334,0.47009,0.90476,,
335,0.00102,1.0,,
336,2.05281,0.65421,,
337,0.17261,0.95833,,
338,0.10446,0.94958,,
339,0.6649,0.85427,,
340,0.121,0.95495,0.15212,0.97279
341,0.64517,0.81081,,
342,0.65205,0.90625,,
343,0.14366,0.9469,,
344,0.10276,0.9863,,
345,0.37444,0.92793,,
346,1.49106,0.7513,,
347,0.17166,0.93878,,
348,0.33212,0.87755,,
349,0.10227,0.98936,,
350,0.23441,0.9375,0.33037,0.875
351,0.59429,0.88,,
352,0.00023,1.0,,
353,0.7851,0.84962,,
354,0.08421,0.97938,,
355,0.16263,0.9635,,
356,0.77407,0.92105,,
357,0.07555,0.98765,,
358,0.23099,0.94595,,
359,0.92884,0.93103,,
360,0.00563,1.0,2.00779,0.60465
361,0.16185,0.96226,,
362,0.19446,0.96364,,
363,0.07739,0.975,,
364,0.08102,0.97753,,
365,0.3609,0.92,,
366,0.15923,0.96386,,
367,0.64403,0.80769,,
368,0.00431,1.0,,
369,1.7374,0.58148,,
370,0.06119,0.97561,0.29578,0.93506
371,0.3363,0.94681,,
372,0.33738,0.91549,,
373,0.30443,0.91667,,
374,0.15514,0.98077,,
375,1.36277,0.70968,,
376,0.62743,0.82222,,
377,0.05932,0.98438,,
378,0.25486,0.92105,,
379,0.15652,0.93333,,
380,0.07489,0.98936,1.92364,0.57977
381,0.23688,0.92857,,
382,1.75701,0.63158,,
383,0.50378,0.86154,,
384,0.69624,0.856,,
385,2.18284,0.5198,,
386,0.07238,1.0,,
387,0.58751,0.82759,,
388,0.63545,0.82317,,
389,0.68891,0.87,,
390,0.47041,0.89062,0.45253,0.96923
391,0.14794,0.96875,,
392,0.67046,0.89024,,
393,0.83704,0.77778,,
394,0.0731,0.98039,,
395,0.61617,0.89809,,
396,0.912,0.78481,,
397,0.19137,0.94318,,
398,0.27081,0.91176,,
399,0.40931,0.89062,,
400,0.28531,0.91525,1.12146,0.83051
401,0.39755,0.8797,,
402,0.22525,0.93617,,
403,0.04796,0.98333,,
404,0.01973,1.0,,
405,0.23486,0.93956,,
406,0.00679,1.0,,
407,0.50932,0.85088,,
408,1.04808,0.82353,,
409,0.1923,0.96117,,
410,0.26926,0.93443,0.66642,0.90196
411,0.07291,0.98113,,
412,2.39363,0.47902,,
413,0.05493,0.98507,,
414,1.12952,0.77193,,
415,0.13228,0.97143,,
416,0.32222,0.92529,,
417,0.09908,0.98113,,
418,0.13236,0.98864,,
419,0.60837,0.88496,,
420,0.12795,0.96053,0.26942,0.90909
421,0.00014,1.0,,
422,0.00052,1.0,,
423,0.00121,1.0,,
424,0.09882,0.98824,,
425,0.0008,1.0,,
426,2e-05,1.0,,
427,0.05492,0.97403,,
428,0.05063,0.98795,,
429,0.28298,0.90805,,
430,0.09784,0.97297,0.00048,1.0
431,1.91128,0.58366,,
432,0.08762,0.97959,,
433,0.10775,0.94737,,
434,0.45822,0.85185,,
435,0.95592,0.76842,,
436,0.45307,0.88623,,
437,0.49571,0.88148,,
438,1.08662,0.74725,,
439,0.06057,0.98077,,
440,0.16651,0.97561,0.36194,0.91667
441,0.17607,0.96429,,
442,0.29137,0.92893,,
443,0.52082,0.88406,,
444,0.22145,0.94552,,
445,0.03041,1.0,,
446,0.96449,0.79808,,
447,0.2699,0.94253,,
448,0.12493,0.97561,,
449,0.16727,0.96581,,
450,0.15661,0.93478,0.0008,1.0
451,0.00455,1.0,,
452,0.01932,1.0,,
453,0.48592,0.90179,,
454,0.40036,0.90361,,
455,0.21225,0.95094,,
456,0.73119,0.82558,,
457,0.00967,1.0,,
458,0.16319,0.95161,,
459,0.66856,0.85811,,
460,0.00011,1.0,0.16255,0.96226
461,0.27389,0.94253,,
462,0.56394,0.8595,,
463,0.1316,0.97674,,
464,0.06896,0.97403,,
465,0.06679,0.98667,,
466,0.56038,0.89683,,
467,0.40116,0.83871,,
468,0.56176,0.84375,,
469,1.31913,0.7325,,
470,0.00917,1.0,0.15673,0.96226
471,1.41467,0.7093,,
472,0.32071,0.9,,
473,0.21177,0.95455,,
474,0.17127,0.97143,,
475,0.21003,0.95205,,
476,0.053,0.98333,,
477,1.83335,0.6378,,
478,1.46832,0.71591,,
479,1.74304,0.64331,,
480,0.60517,0.8,0.06458,0.96552
481,0.9554,0.87129,,
482,0.51782,0.89815,,
483,2.5795,0.47716,,
484,0.50441,0.86891,,
485,2.11264,0.51977,,
486,0.67291,0.83182,,
487,0.66963,0.84146,,
488,0.20602,0.98065,,
489,0.26826,0.92405,,
490,1.14212,0.83333,0.45255,0.92063
491,0.31102,0.91509,,
492,0.78502,0.82407,,
