step,train_loss,train_accuracy,valid_loss,valid_mean_token_accuracy
227,0.34849,0.92147,,
228,0.36294,0.89189,,
229,1.93568,0.66129,,
230,1.29716,0.71579,,
231,0.20354,0.96226,,
232,0.09057,0.97159,,
233,0.55504,0.86047,,
234,0.51817,0.85938,,
235,0.26545,0.93243,,
236,0.38463,0.88785,,
237,0.3881,0.88889,,
238,0.06889,0.98485,,
239,3.11516,0.42105,,
240,0.00339,1.0,,
241,0.32146,0.88393,,
242,0.17349,0.97368,,
243,0.02527,1.0,,
244,0.32036,0.93151,,
245,0.10015,0.97727,,
246,0.9317,0.79279,,
247,0.20586,0.92308,,
248,0.35794,0.89796,,
249,0.48183,0.84524,,
250,0.04442,0.97143,,
251,0.01826,1.0,,
252,0.28186,0.9375,,
253,2.1238,0.53689,,
254,0.40224,0.90863,,
255,0.19737,0.91667,,
256,1.39118,0.72222,,
257,0.20643,0.93836,,
258,1.90385,0.61306,,
259,1.10911,0.74359,,
260,0.69143,0.84431,,
261,0.07391,0.98374,,
262,0.21606,0.92857,,
263,0.1375,0.97059,,
264,0.61847,0.82979,,
265,0.00639,1.0,,
266,0.78432,0.83969,,
267,0.33866,0.93617,,
268,0.68657,0.82927,,
269,1.16057,0.77876,,
270,2.48957,0.46154,,
271,0.82932,0.83186,,
272,1.9433,0.62439,,
273,0.42208,0.888,,
274,0.44272,0.86713,,
275,0.90246,0.82993,,
276,0.26649,0.93333,,
277,2.45353,0.50521,,
278,0.43637,0.88021,,
279,0.71965,0.79825,,
280,0.79375,0.82412,,
281,0.87135,0.85366,,
282,0.63445,0.85507,,
283,1.12254,0.73636,,
284,0.49278,0.96774,,
285,0.63751,0.85393,,
286,0.21301,0.95833,,
287,0.05839,0.98374,,
288,0.74273,0.79259,,
289,0.05113,0.97222,,
290,0.242,0.95349,,
291,0.06915,0.98113,,
292,0.16582,0.93878,,
293,0.54641,0.90164,,
294,0.61628,0.86667,,
295,0.53856,0.86,,
296,0.00257,1.0,,
297,0.3203,0.92784,,
298,0.67156,0.90385,,
299,0.35128,0.8835,,
300,0.47873,0.84677,0.47795,0.8822
301,0.4573,0.9009,,
302,0.06281,0.97368,,
303,0.63538,0.83784,,
304,0.2494,0.93103,,
305,0.1379,0.97561,,
306,0.53702,0.8,,
307,0.13126,0.95597,,
308,0.1287,0.94958,,
309,0.32887,0.93258,,
310,0.37404,0.94203,,
311,1.77674,0.67742,,
312,0.6434,0.88,,
313,0.50916,0.87383,,
314,0.60758,0.864,,
315,0.70105,0.85841,,
316,1.20231,0.75556,,
317,0.26154,0.90278,,
318,0.19082,0.94737,,
319,1.05566,0.93103,,
320,0.0523,0.9902,,
321,0.29729,0.93182,,
322,0.34911,0.92427,,
323,0.72666,0.79032,,
324,0.25721,0.93023,,
325,1.28586,0.74843,,
326,0.83034,0.79167,,
327,2.84367,0.47208,,
328,0.05466,0.98851,,
329,1.87915,0.55926,,
330,0.17426,0.97015,,
331,1.16605,0.72368,,
332,0.24838,0.95833,,
333,0.28919,0.90385,,
334,0.00486,1.0,,
335,0.23231,0.94521,,
336,0.75125,0.7931,,
337,0.13969,0.96552,,
338,0.49196,0.82278,,
339,0.07887,0.97674,,
340,0.21145,0.93243,,
341,0.23355,0.90323,,
342,0.52029,0.83889,,
343,1.00641,0.77528,,
344,0.01949,1.0,,
345,0.07626,1.0,,
346,0.47553,0.85714,,
347,0.53065,0.89423,,
348,0.66429,0.82353,,
349,0.71667,0.92105,,
350,0.34241,0.91818,,
351,0.87278,0.83784,,
352,0.05222,0.97561,,
353,0.8691,0.79518,,
354,0.54732,0.83077,,
355,0.70561,0.86458,,
356,0.36988,0.88235,,
357,0.19994,0.93548,,
358,0.78662,0.81538,,
359,1.82363,0.58824,,
360,0.28435,0.93417,,
361,1.13487,0.86667,,
362,0.26854,0.94828,,
363,0.37142,0.89516,,
364,0.01983,0.99074,,
365,0.65736,0.89024,,
366,0.61493,0.84921,,
367,0.15738,0.92593,,
368,0.29978,0.89773,,
369,0.11705,0.97143,,
370,0.06324,0.9878,,
371,0.2463,0.95349,,
372,1.05028,0.78351,,
373,0.24812,0.92623,,
374,0.16632,0.95506,,
375,1.97376,0.57732,,
376,0.77765,0.79775,,
377,0.08496,0.98333,,
378,0.24976,0.95556,,
379,0.81407,0.80247,,
380,0.23489,0.94231,,
381,0.26496,0.91176,,
382,0.34808,0.92754,,
383,0.04878,0.98925,,
384,0.07152,0.99083,,
385,0.30259,0.9188,,
386,0.11666,0.9403,,
387,0.78129,0.81538,,
388,0.27757,0.93103,,
389,0.00244,1.0,,
390,0.5445,0.81538,,
391,1.10324,0.75833,,
392,0.53428,0.87952,,
393,0.22709,0.93976,,
394,0.6771,0.88535,,
395,0.44513,0.90909,,
396,0.00242,1.0,,
397,1.09743,0.74684,,
398,0.84546,0.79208,,
399,0.18254,0.94737,,
400,0.57121,0.82812,0.61375,0.87023
401,0.44922,0.87097,,
402,0.71603,0.84416,,
403,0.16809,0.93636,,
404,0.64687,0.81333,,
405,0.41293,0.88732,,
406,0.48245,0.90265,,
407,0.12611,0.98148,,
408,0.13697,0.97561,,
409,0.06803,0.97872,,
410,0.43816,0.86441,,
411,0.31412,0.94845,,
412,0.05402,0.97761,,
413,0.19205,0.96364,,
414,0.54756,0.85185,,
415,0.23845,0.94286,,
416,1.21531,0.68182,,
417,0.89971,0.76991,,
418,0.14602,0.9625,,
419,0.1904,0.9434,,
420,0.52228,0.87838,,
421,1.87898,0.65909,,
422,0.17808,0.95699,,
423,0.35721,0.91275,,
424,0.60154,0.86842,,
425,2.29458,0.51562,,
426,0.48694,0.87629,,
427,0.35242,0.94595,,
428,0.44627,0.90526,,
429,0.78174,0.84242,,
430,0.43638,0.91071,,
431,0.3207,0.93373,,
432,0.85265,0.80952,,
433,2.06626,0.68224,,
434,0.89868,0.8,,
435,0.36593,0.95122,,
436,2.25744,0.55484,,
437,1.20655,0.77083,,
438,0.09973,0.97849,,
439,0.9449,0.83824,,
440,0.23267,0.9375,,
441,0.03005,0.98485,,
442,0.89962,0.8,,
443,1.55629,0.6506,,
444,1.39894,0.73864,,
445,0.1035,0.96825,,
446,0.19393,0.97297,,
447,0.27611,0.88235,,
448,0.33236,0.92208,,
449,2.60708,0.49851,,
450,0.46023,0.8961,,
451,1.96181,0.60177,,
452,0.18567,0.95283,,
453,0.15839,0.96703,,
454,0.00949,1.0,,
455,1.22181,0.69421,,
456,1.06036,0.7561,,
457,0.33144,0.92857,,
458,0.23894,0.92593,,
459,0.23017,0.86842,,
460,0.42357,0.91579,,
461,0.36307,0.87234,,
462,0.56321,0.85915,,
463,0.40296,0.912,,
464,0.95895,0.81818,,
465,0.21797,0.9434,,
466,0.44619,0.86207,,
467,1.72084,0.65127,,
468,0.15579,0.96341,,
469,0.40875,0.89062,,
470,1.35585,0.69286,,
471,1.66682,0.67742,,
472,0.0769,0.9697,,
473,0.31733,0.93684,,
474,0.53469,0.86538,,
475,2.59738,0.46701,,
476,0.98596,0.76042,,
477,0.46567,0.90244,,
478,0.54872,0.86179,,
479,0.35827,0.91803,,
480,1.00564,0.78652,,
481,0.00402,1.0,,
482,0.0237,1.0,,
483,0.08962,0.9871,,
484,0.62045,0.83333,,
485,0.58536,0.85185,,
486,1.56621,0.65476,,
487,0.03464,0.98639,,
488,0.11997,0.98649,,
489,0.16608,0.97987,,
490,0.89094,0.78788,,
491,0.18091,0.96552,,
492,0.20278,0.95192,,
493,0.59848,0.86111,,
494,0.3509,0.93023,,
495,0.08181,0.9878,,
496,0.16879,0.96809,,
497,0.0879,0.97531,,
498,0.07395,0.98958,,
499,1.22621,0.73494,,
500,0.56658,0.88095,1.55618,0.67832
501,0.69864,0.84746,,
502,0.01386,1.0,,
503,0.01957,1.0,,
504,0.25441,0.89796,,
505,0.94334,0.80508,,
506,0.12383,0.98507,,
507,0.20606,0.95119,,
508,0.11314,0.96241,,
509,1.78059,0.61463,,
510,0.02027,1.0,,
511,0.65245,0.87,,
512,0.10588,0.97297,,
513,0.25493,0.91954,,
514,0.97525,0.77895,,
515,1.83452,0.6378,,
516,0.11407,0.9717,,
517,0.5861,0.8595,,
518,0.60623,0.92105,,
519,0.44022,0.87692,,
520,0.00636,1.0,,
521,1.743,0.59259,,
522,0.57903,0.84722,,
523,0.6307,0.87023,,
524,0.16923,0.9619,,
525,0.18815,0.92683,,
526,0.06066,0.97561,,
527,0.06093,0.98077,,
528,0.21691,0.94545,,
529,0.14505,0.9881,,
530,1.15266,0.74242,,
531,0.02125,1.0,,
532,0.78925,0.85714,,
533,0.11331,0.97468,,
534,0.538,0.87611,,
535,0.12005,0.96296,,
536,0.42709,0.89024,,
537,0.81611,0.825,,
538,0.28642,0.86667,,
539,1.1606,0.74194,,
540,0.83635,0.83459,,
541,0.14933,0.96053,,
542,0.91338,0.78947,,
543,0.48837,0.87407,,
544,0.05419,0.98684,,
545,0.20728,0.96875,,
546,0.36965,0.90551,,
547,0.3962,0.88281,,
548,0.28667,0.90769,,
549,0.42244,0.90667,,
550,0.27602,0.928,,
